respondent_id,agency_name,loan_type_name,loan_type,property_type_name,property_type,loan_purpose_name,loan_purpose,owner_occupancy_name,owner_occupancy,loan_amount_000s,action_taken_name,action_taken,applicant_ethnicity_name,applicant_ethnicity,applicant_race_name_1,applicant_race_1,applicant_sex_name,applicant_sex,applicant_income_000s,hud_median_family_income_000s,tract_to_msamd_income,approval_status_name,income_class_name,,Action,Name,Reference
7197000003,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,100,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,47,61.6,115.099998,,,,,,
91-1780488,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,125,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,37,59.9,105.959999,,,,,,
77-0605392,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,236,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Male,1,79,69.2,170.839996,,,,,,
46-3676810,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,372,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Male,1,120,72.5,201.839996,,,,,,
01-0726495,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,377,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,88,63.2,155.699997,,,,,,
7197000003,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,63,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,48,65.3,81.4800034,,,,,,
7992700007,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,561,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,134,96,112.919998,,,,,,
52-2091594,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,424,Application approved but not accepted,2,Hispanic or Latino,1,White,5,Male,1,148,61.9,108.389999,,,,,,
20-5238443,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,211,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,32,54.8,100.099998,,,,,,
33-0941669,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,67,Application denied by financial institution,3,Not Hispanic or Latino,2,Black or African American,3,Female,2,18,73.4,32.9700012,,,,,,
20-1832276,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,108,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,32,83.9,147.240005,,,,,,
7197000003,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,225,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,80,75.7,127.839996,,,,,,
47-0912342,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,312,Application denied by financial institution,3,"Information not provided by applicant in mail, Internet, or telephone application",3,White,5,Female,2,87,55.2,132.119995,,,,,,
26-4599244,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,158,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,102,61.9,108.389999,,,,,,
7197000003,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,114,Loan originated,1,Hispanic or Latino,1,White,5,Male,1,141,37.9,190.490005,,,,,,
75-3170028,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,243,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Male,1,109,63.2,175.350006,,,,,,
75-2725402,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,129,Application denied by financial institution,3,Not Hispanic or Latino,2,Black or African American,3,Female,2,90,80.2,68.1399994,,,,,,
26-0595342,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,182,Loan originated,1,Hispanic or Latino,1,White,5,Male,1,74,59.2,103.540001,,,,,,
7516800003,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,113,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,60,48.7,127.82,,,,,,
37-1542226,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,434,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,51,90.2,126.510002,,,,,,
23-2769131,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,424,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,110,63.2,199.490005,,,,,,
22-3887207,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,119,Application denied by financial institution,3,Hispanic or Latino,1,White,5,Male,1,89,64.3,173.050003,,,,,,
7197000003,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,162,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Female,2,37,57.4,61.6599998,,,,,,
20-0353048,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,135,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,34,72.5,76.8399963,,,,,,
46-2749358,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,229,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,95,66.2,76.3199997,,,,,,
22-3887207,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,129,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,47,73.6,43.4000015,,,,,,
3827009995,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,59,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,33,57.3,79.4800034,,,,,,
76-0503625,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,199,Loan originated,1,Hispanic or Latino,1,White,5,Male,1,70,59.2,63.9300003,,,,,,
22-3039688,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,150,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,58,73.7,122.019997,,,,,,
74-2508160,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,129,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,80,51.9,127.720001,,,,,,
26-4599244,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,151,Application approved but not accepted,2,Not Hispanic or Latino,2,White,5,Male,1,67,53.3,102.940002,,,,,,
26-2261031,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,234,Application approved but not accepted,2,Not Hispanic or Latino,2,Black or African American,3,Female,2,58,91.1,104.040001,,,,,,
26-0360466,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,550,Loan originated,1,Not Hispanic or Latino,2,Asian,2,Male,1,125,96,111.410004,,,,,,
62-0997810,Department of Housing and Urban Development,Conventional,1,Manufactured housing,2,Home purchase,1,Owner-occupied as a principal dwelling,1,53,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,61,72.5,70.3199997,,,,,,
26-4599244,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,456,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,159,73.7,101.889999,,,,,,
76-0561995,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,573,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,147,81.4,161.190002,,,,,,
86-0860478,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,105,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,51,67.7,84.1900024,,,,,,
22-3039688,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,97,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,45,56.8,109.599998,,,,,,
75-2725402,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,108,Application denied by financial institution,3,Not Hispanic or Latino,2,Black or African American,3,Female,2,27,73.9,58.2999992,,,,,,
54-1822116,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,424,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,351,65.5,145.649994,,,,,,
22-3039688,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,125,Loan originated,1,Not Hispanic or Latino,2,White,5,Female,2,32,75.2,91.6500015,,,,,,
13-6131491,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,196,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Male,1,,58,101.209999,,,,,,
76-0236067,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,220,Loan purchased by the institution,6,Not Hispanic or Latino,2,White,5,Male,1,55,46.9,86.9199982,,,,,,
58-2059073,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,120,Loan originated,1,Not Hispanic or Latino,2,White,5,Male,1,68,69.2,64.8700027,,,,,,
75-2695327,Department of Housing and Urban Development,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,163,Application denied by financial institution,3,Hispanic or Latino,1,White,5,Male,1,38,79.3,42.0200005,,,,,,
57-1175755,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,95,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Male,1,57,54.2,87.9499969,,,,,,
26-0595342,Department of Housing and Urban Development,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,53,Loan originated,1,Not Hispanic or Latino,2,Black or African American,3,Male,1,151,67.7,56,,,,,,
22-3887207,Department of Housing and Urban Development,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,72,Application denied by financial institution,3,Not Hispanic or Latino,2,White,5,Female,2,64,47.3,82.8700027,,,,,,
